Area_del_Edificio,Ano_de_Construccion,Tipo_de_Aislamiento,Numero_de_Ventanas,Sistema_Calefaccion,Sistema_Refrigeracion,Uso_del_Edificio,Ubicacion_Geografica,Medidas_Eficiencia_Energetica,Consumo_Energetico_Anual
336.84504620495363,1982,Superior,6,Avanzado,Básico,Comercial,Georgia,5,179.41643763911597
314.5209100473922,1967,Superior,3,Moderado,Avanzado,Residencial,Oklahoma,2,107.26079032663242
288.6163717658693,1985,Superior,6,Básico,Básico,Comercial,Oklahoma,10,52.97297228420607
364.2563097357718,1973,Básico,11,Avanzado,Básico,Residencial,Michigan,9,252.51518567189103
295.5678524536212,2022,Moderado,2,Moderado,Moderado,Residencial,Oklahoma,1,183.5424840237047
465.1122639526773,1975,Avanzado,11,Básico,Avanzado,Industrial,Pennsylvania,5,326.9492928754645
298.25491365384687,1959,Moderado,6,Moderado,Avanzado,Comercial,Vermont,5,279.149600587717
463.8495795874895,2006,Básico,14,Moderado,Avanzado,Comercial,Iowa,8,257.94654538401664
412.8507849689455,1993,Avanzado,10,Avanzado,Moderado,Residencial,Utah,2,383.169327757799
431.39653553939456,1912,Moderado,9,Básico,Básico,Industrial,Utah,4,275.6985294790392
453.7793633866963,2019,Básico,14,Avanzado,Avanzado,Industrial,Oklahoma,5,514.2955373298829
141.1503902802344,2005,Moderado,4,Avanzado,Moderado,Comercial,Maryland,3,202.03510767805255
204.1495780581679,1980,Moderado,19,Básico,Básico,Industrial,Maine,9,287.205779877095
454.7182786590557,1997,Avanzado,17,Moderado,Avanzado,Residencial,Pennsylvania,8,332.1196141368528
117.1466561844709,1955,Superior,9,Moderado,Avanzado,Comercial,Maryland,10,238.2064894035577
270.5652014783803,1941,Superior,18,Avanzado,Moderado,Comercial,Maine,3,439.0932520430647
97.1368467249525,1950,Básico,18,Moderado,Moderado,Comercial,Maine,7,250.7130593735499
118.64606296114242,2019,Básico,14,Moderado,Básico,Comercial,Georgia,6,268.2939145462807
315.0001786206858,2017,Avanzado,11,Básico,Avanzado,Comercial,Vermont,4,303.20302944653787
228.24568202062787,1926,Superior,17,Básico,Moderado,Residencial,Utah,6,265.44041783016195
240.66145652976877,1990,Avanzado,3,Avanzado,Avanzado,Comercial,Maine,10,268.13242828661373
278.6591532890748,1909,Superior,17,Básico,Avanzado,Comercial,Georgia,1,337.81300292772687
347.32756039847243,1903,Moderado,19,Avanzado,Básico,Industrial,Vermont,3,305.1343046223222
274.6982634892152,1916,Básico,17,Moderado,Avanzado,Industrial,Maine,1,522.4820202647408
203.79757503973173,1965,Superior,6,Avanzado,Avanzado,Industrial,Oklahoma,2,304.6704067170887
136.76381362496153,2009,Superior,4,Avanzado,Básico,Industrial,Vermont,4,215.19677197906844
259.0129118506123,1941,Moderado,5,Básico,Moderado,Residencial,Minnesota,9,73.6787978024179
218.99886280448263,1932,Avanzado,17,Básico,Básico,Residencial,Maryland,5,262.44840856398605
416.9503588275726,1957,Superior,6,Avanzado,Básico,Residencial,Maryland,3,173.89286740326878
56.88373346934364,1972,Superior,3,Básico,Avanzado,Residencial,Minnesota,10,26.71669192255276
306.6790042012872,1944,Avanzado,16,Moderado,Básico,Comercial,Minnesota,5,272.3270620683882
328.3066692428714,2015,Avanzado,13,Moderado,Básico,Residencial,Oklahoma,2,151.2894055346883
494.55344483549953,1986,Moderado,5,Avanzado,Moderado,Residencial,Maine,3,243.57798310292551
448.4138978572916,1956,Superior,18,Moderado,Básico,Industrial,Utah,10,320.60754810257987
282.90527263654326,2007,Superior,2,Avanzado,Moderado,Comercial,Georgia,5,138.70645925826432
179.83195367977078,1991,Moderado,15,Moderado,Básico,Comercial,Oklahoma,8,251.71988842837987
54.583249600279245,1905,Básico,14,Moderado,Moderado,Comercial,Iowa,8,357.91986647152333
158.3513503084642,1929,Moderado,13,Moderado,Avanzado,Comercial,Utah,9,287.0859326747924
431.3459249690709,2018,Superior,0,Avanzado,Moderado,Comercial,Georgia,3,185.02349972374716
487.9653088693306,2006,Avanzado,8,Básico,Moderado,Industrial,Minnesota,3,255.1936025275017
365.4744087583036,1988,Avanzado,5,Avanzado,Básico,Industrial,Maryland,6,188.65199452261987
321.7343936889544,1917,Básico,14,Avanzado,Avanzado,Industrial,Minnesota,8,402.9926838593736
322.80535921590234,1935,Superior,18,Avanzado,Moderado,Residencial,Pennsylvania,8,211.75171373300824
342.45843311156307,1943,Moderado,6,Moderado,Básico,Comercial,Maryland,6,275.5484504059259
50.805103390987696,1951,Avanzado,8,Básico,Avanzado,Comercial,Maryland,7,189.712538072956
216.4812817257751,1975,Básico,4,Moderado,Avanzado,Comercial,Iowa,9,198.11006746799555
198.17546995178037,1993,Básico,6,Avanzado,Moderado,Residencial,Utah,5,287.56082712356545
490.0699350973622,1963,Básico,2,Avanzado,Avanzado,Residencial,Michigan,3,245.64749410674344
50.32701456262954,1956,Básico,3,Básico,Moderado,Comercial,Georgia,4,173.96255202433454
381.3551226394897,2003,Moderado,14,Moderado,Básico,Comercial,Vermont,3,270.6932952703496
232.37911027579503,1919,Superior,1,Básico,Moderado,Comercial,Minnesota,8,90.48084525660298
79.14216854049248,1994,Básico,19,Básico,Básico,Industrial,Vermont,2,399.860529050729
212.42878735717912,1920,Básico,18,Moderado,Básico,Industrial,Iowa,4,393.6198704774057
107.53196457606882,1939,Avanzado,17,Avanzado,Avanzado,Comercial,Maryland,8,318.72668018103394
66.81198357776326,1916,Avanzado,7,Básico,Básico,Residencial,Michigan,10,38.06317338842362
357.55387802987195,1974,Avanzado,0,Básico,Avanzado,Residencial,Georgia,10,84.7647445092968
61.10805832072948,2011,Avanzado,10,Avanzado,Moderado,Comercial,Maryland,3,286.4263723142016
55.38384680466604,1936,Moderado,15,Básico,Avanzado,Comercial,Maryland,10,127.61887218316592
241.69281103227107,2001,Básico,16,Básico,Moderado,Residencial,Michigan,9,290.8633519445078
108.7544074552694,1985,Avanzado,11,Moderado,Moderado,Industrial,Oklahoma,4,285.5673635707837
250.7574269433559,1942,Avanzado,13,Moderado,Moderado,Comercial,Minnesota,6,278.8517099472324
214.7154430613661,1964,Avanzado,6,Básico,Básico,Residencial,Georgia,6,43.79408692345001
96.02480886777148,1982,Superior,19,Avanzado,Avanzado,Industrial,Michigan,1,482.6966158919873
337.868229195371,1919,Superior,6,Avanzado,Avanzado,Residencial,Iowa,4,186.1565133845007
342.374983834359,1958,Avanzado,12,Avanzado,Avanzado,Comercial,Pennsylvania,2,362.617717757752
340.1050565221116,1912,Básico,6,Básico,Básico,Comercial,Vermont,10,143.38077360569682
439.083504527624,1993,Superior,19,Moderado,Avanzado,Residencial,Utah,4,327.7933600260831
53.04818333410169,1900,Básico,14,Básico,Básico,Industrial,Oklahoma,5,164.58141666152324
62.48075944016373,1970,Moderado,5,Moderado,Moderado,Industrial,Maryland,3,236.92761593188064
285.4243786919551,2006,Moderado,18,Moderado,Avanzado,Comercial,Utah,4,458.8042795754697
259.7069876187477,2006,Moderado,7,Básico,Avanzado,Comercial,Maryland,7,175.32975857721294
495.7553638850304,1919,Superior,0,Básico,Básico,Industrial,Oklahoma,6,231.01162051434244
210.89123134213307,1909,Básico,16,Básico,Avanzado,Comercial,Oklahoma,4,398.8521608364447
225.0968874693621,1916,Moderado,12,Moderado,Avanzado,Comercial,Michigan,5,266.0092292873916
426.06786615812615,1914,Avanzado,14,Moderado,Básico,Industrial,Maryland,3,271.50859988962605
330.3914802637577,1961,Avanzado,17,Moderado,Básico,Comercial,Minnesota,4,305.02605161735795
81.98380444926585,2014,Moderado,19,Moderado,Básico,Residencial,Utah,9,206.4133152547488
75.94668267880306,1965,Moderado,15,Básico,Moderado,Residencial,Maine,7,185.4006315825276
287.84831134432807,1929,Moderado,5,Básico,Básico,Residencial,Iowa,5,93.93860015385911
228.54755832176625,1949,Básico,8,Avanzado,Básico,Industrial,Oklahoma,10,232.38860767415255
380.94409910757616,1919,Moderado,17,Básico,Básico,Industrial,Vermont,3,316.72846125987815
332.6279830596632,1921,Avanzado,6,Básico,Moderado,Industrial,Maine,10,189.58163090639425
50.13794174501177,1958,Avanzado,13,Avanzado,Básico,Residencial,Georgia,5,252.01182071516345
57.59494579809604,1924,Superior,2,Básico,Avanzado,Comercial,Iowa,3,125.11622029275064
427.87151893640726,2008,Avanzado,5,Moderado,Básico,Residencial,Iowa,6,40.36480233375666
124.06333105571538,1984,Básico,2,Básico,Avanzado,Industrial,Pennsylvania,7,184.48192097953472
306.31798292854785,1993,Básico,8,Básico,Moderado,Residencial,Georgia,10,1.4585021134350882
473.2235643933048,2015,Básico,12,Moderado,Básico,Comercial,Michigan,5,220.21124737350152
484.97299001971686,1938,Básico,5,Moderado,Moderado,Comercial,Maryland,2,318.8303349129858
429.9137312315565,1969,Avanzado,19,Básico,Básico,Residencial,Maine,8,240.9532107598857
450.015462934054,1981,Moderado,0,Avanzado,Avanzado,Industrial,Georgia,5,270.91067755477786
457.2764376328917,1908,Básico,10,Moderado,Básico,Residencial,Iowa,7,205.12621751317792
84.45011441331908,1946,Básico,15,Avanzado,Básico,Residencial,Utah,4,348.38953790985727
435.75926948137,2015,Básico,8,Moderado,Avanzado,Comercial,Maryland,3,257.0498043780707
237.0794572569878,1995,Avanzado,11,Moderado,Avanzado,Comercial,Oklahoma,2,408.1804580765752
69.19954446758695,2007,Avanzado,6,Moderado,Avanzado,Comercial,Iowa,1,281.24633544245523
289.9269950565222,1994,Superior,11,Moderado,Moderado,Industrial,Iowa,3,291.10701123598045
102.51682049828548,1998,Superior,8,Moderado,Básico,Residencial,Georgia,9,101.8139149760905
85.60151180957344,1985,Básico,7,Básico,Avanzado,Comercial,Minnesota,6,229.64504439432324
260.410468375626,1937,Básico,8,Avanzado,Moderado,Comercial,Utah,9,330.14586251714456
191.64604358985736,1947,Moderado,4,Moderado,Avanzado,Comercial,Pennsylvania,4,208.1886467970752
446.5929562672336,2018,Superior,19,Básico,Avanzado,Comercial,Iowa,2,351.2131940815864
192.0158795555052,1988,Básico,17,Avanzado,Moderado,Residencial,Georgia,9,222.62762341042875
420.15933552710345,1954,Avanzado,9,Moderado,Avanzado,Industrial,Utah,3,370.0037426373229
52.20104665247376,1998,Moderado,14,Moderado,Avanzado,Industrial,Maryland,8,323.251510309367
477.14384064889725,1950,Avanzado,13,Básico,Avanzado,Comercial,Vermont,4,259.0394131273235
74.44806107864538,2022,Avanzado,16,Avanzado,Moderado,Residencial,Utah,8,274.7354301864452
168.2975095713719,1903,Básico,13,Avanzado,Moderado,Residencial,Pennsylvania,6,313.7169288035212
61.198956209328585,1911,Avanzado,9,Avanzado,Moderado,Comercial,Utah,8,216.98983951254064
481.70972214832017,1931,Básico,9,Moderado,Avanzado,Residencial,Vermont,7,255.75974996235016
73.25830324105995,2011,Superior,8,Básico,Avanzado,Industrial,Oklahoma,6,210.5278432304345
207.05136871409235,1918,Moderado,9,Moderado,Básico,Residencial,Oklahoma,2,223.71526647896908
348.7281342864299,1926,Avanzado,14,Básico,Avanzado,Comercial,Pennsylvania,3,336.995159162261
194.90710847490985,1936,Básico,2,Moderado,Avanzado,Comercial,Pennsylvania,9,234.81239768667484
53.36903325903047,2004,Básico,11,Moderado,Básico,Residencial,Oklahoma,5,231.6007956083296
158.25763987190263,2022,Básico,9,Moderado,Avanzado,Comercial,Maine,2,321.38142692917216
371.61169100087824,2005,Superior,12,Básico,Avanzado,Comercial,Utah,8,231.6792134758004
220.2252925195452,1956,Avanzado,15,Moderado,Moderado,Residencial,Utah,7,148.93831685546468
419.12840215976274,1962,Avanzado,0,Avanzado,Avanzado,Industrial,Maine,10,188.1834150674568
382.54098711378873,1921,Moderado,3,Moderado,Avanzado,Residencial,Maryland,3,256.8558795349453
313.69395825347897,1994,Avanzado,3,Moderado,Moderado,Industrial,Maryland,4,195.89225360430456
92.51389631721788,1965,Básico,10,Básico,Básico,Residencial,Pennsylvania,8,200.49821880932285
491.8997341807056,2009,Avanzado,4,Básico,Avanzado,Industrial,Utah,4,378.36968653871065
284.3027856039595,1953,Moderado,15,Avanzado,Moderado,Residencial,Georgia,9,263.7990891163232
167.08067820086225,1927,Superior,7,Avanzado,Moderado,Comercial,Iowa,6,212.28800506492715
320.96058733663926,1944,Avanzado,17,Básico,Moderado,Comercial,Utah,3,300.72505900928536
368.050918822468,1913,Superior,11,Básico,Avanzado,Comercial,Maryland,1,260.6180675405729
260.3770242563232,1918,Superior,4,Avanzado,Avanzado,Comercial,Pennsylvania,2,275.43225691059246
338.82394230738475,2017,Básico,4,Moderado,Avanzado,Residencial,Utah,3,279.38031997623017
98.61805317863524,1967,Avanzado,18,Básico,Moderado,Comercial,Maine,6,287.3318636156792
443.32949798677873,1922,Moderado,13,Básico,Moderado,Residencial,Oklahoma,4,302.9742886751073
356.3263091211993,2012,Avanzado,4,Avanzado,Básico,Industrial,Minnesota,8,220.6732429626013
397.8441321678184,2000,Avanzado,18,Moderado,Avanzado,Industrial,Vermont,6,380.6815649152844
101.18077712407263,2011,Superior,1,Avanzado,Básico,Residencial,Pennsylvania,9,9.017916242997918
283.68620716867827,1997,Moderado,6,Básico,Moderado,Residencial,Minnesota,8,52.97704457578908
361.6676512434368,1919,Moderado,1,Avanzado,Avanzado,Residencial,Iowa,10,88.66808843874061
285.02728228041053,2019,Moderado,5,Básico,Moderado,Comercial,Minnesota,3,204.37452663914573
94.64404755194,1994,Básico,18,Moderado,Moderado,Residencial,Utah,2,352.9695224608092
77.29663610777772,1954,Básico,10,Avanzado,Básico,Residencial,Utah,1,297.29752004472914
327.2073060452465,1916,Moderado,7,Avanzado,Moderado,Industrial,Iowa,7,409.2199442679241
408.6010683319684,1915,Moderado,13,Básico,Moderado,Residencial,Vermont,10,212.8783626829784
498.48306840358026,1947,Superior,5,Básico,Básico,Industrial,Utah,7,103.36770647434572
305.69786489782007,1930,Moderado,17,Moderado,Avanzado,Comercial,Vermont,1,323.58240633421065
153.27380622502105,1900,Avanzado,0,Avanzado,Moderado,Comercial,Utah,5,207.2012524255552
232.28445372660516,1942,Superior,17,Moderado,Básico,Residencial,Iowa,2,201.8213154503836
97.98784240630027,1916,Básico,15,Moderado,Básico,Comercial,Vermont,4,312.9893773436207
236.24180103935797,1987,Moderado,7,Moderado,Básico,Comercial,Georgia,9,199.98020621664816
428.0752759761155,1980,Avanzado,13,Moderado,Avanzado,Comercial,Maine,4,349.7771301196159
225.58987035114143,1976,Superior,19,Básico,Moderado,Industrial,Maryland,7,343.2817597004486
73.28010911421934,1960,Moderado,11,Básico,Moderado,Residencial,Pennsylvania,2,197.5545001327319
124.66013935821822,2005,Avanzado,16,Moderado,Moderado,Residencial,Maryland,8,212.2569579404752
351.3549662744196,1946,Superior,7,Avanzado,Moderado,Industrial,Pennsylvania,5,367.2745118720851
361.0514816127146,1964,Avanzado,4,Moderado,Básico,Residencial,Michigan,9,-34.58104464351092
139.1187873123003,2017,Superior,6,Moderado,Avanzado,Comercial,Maryland,9,163.9981855173645
414.56369397987817,2019,Moderado,11,Avanzado,Moderado,Comercial,Oklahoma,4,319.1462847992407
176.38503434929106,2006,Básico,18,Moderado,Avanzado,Industrial,Maryland,8,359.6395860599745
300.0718551248714,2010,Básico,10,Avanzado,Avanzado,Residencial,Maine,4,327.99521813247026
188.46753900384456,1900,Moderado,2,Básico,Moderado,Comercial,Pennsylvania,6,163.99996979628378
361.9026586124946,1965,Superior,11,Básico,Avanzado,Residencial,Pennsylvania,3,248.0349652853066
219.0538016816762,1927,Moderado,12,Avanzado,Básico,Industrial,Maryland,4,330.4409696276094
392.813115268725,1934,Avanzado,17,Avanzado,Moderado,Comercial,Maine,3,440.4081583584246
267.54174349388313,1922,Moderado,2,Básico,Moderado,Comercial,Vermont,9,112.5025735137136
338.12160515777526,1950,Superior,9,Avanzado,Moderado,Industrial,Utah,4,283.68479635590086
466.7239119920432,1996,Moderado,1,Básico,Avanzado,Industrial,Vermont,10,145.38119457418333
245.9051514504248,2008,Avanzado,11,Avanzado,Básico,Residencial,Iowa,3,237.2006634735296
297.79023880817044,1911,Avanzado,5,Avanzado,Avanzado,Residencial,Minnesota,1,293.8109425631368
135.10300529697753,1971,Superior,8,Básico,Avanzado,Residencial,Minnesota,2,232.97544450000868
362.0445184220978,2009,Superior,6,Avanzado,Moderado,Comercial,Pennsylvania,1,250.3334724384245
145.71835192508314,1992,Moderado,9,Avanzado,Moderado,Residencial,Utah,7,196.6609220380189
360.4811933690149,2015,Avanzado,3,Básico,Avanzado,Comercial,Georgia,3,174.48727242288325
465.4325436544439,1932,Moderado,12,Avanzado,Básico,Comercial,Maine,1,322.3764407663357
473.585400167257,1997,Básico,1,Moderado,Básico,Residencial,Pennsylvania,2,100.38717685598728
410.8226834451444,1925,Superior,5,Básico,Avanzado,Industrial,Michigan,5,302.9046812341707
292.61506846679094,2018,Moderado,18,Básico,Moderado,Industrial,Oklahoma,2,306.88427180592777
426.7483379734746,1926,Moderado,3,Básico,Avanzado,Residencial,Maryland,2,187.5175345869389
255.9918649385237,1905,Básico,3,Avanzado,Básico,Comercial,Utah,1,161.72774230598844
219.6129657796019,1917,Avanzado,12,Básico,Básico,Residencial,Vermont,3,171.3646123255516
366.0508082550904,1998,Superior,11,Moderado,Básico,Residencial,Oklahoma,7,29.209049807954628
143.2958472634782,1956,Moderado,4,Avanzado,Básico,Industrial,Maine,8,248.1031032786615
83.42579276452612,1938,Básico,2,Básico,Básico,Industrial,Iowa,6,123.70125651703712
214.7119813035736,1904,Avanzado,8,Avanzado,Moderado,Comercial,Minnesota,1,247.8247302538689
203.2859051248854,1947,Superior,9,Avanzado,Moderado,Industrial,Minnesota,2,318.53950923477134
104.23584638517394,1950,Avanzado,10,Moderado,Básico,Industrial,Utah,9,160.16698757951312
434.5530331308722,2014,Moderado,0,Básico,Avanzado,Comercial,Utah,3,209.7093924019202
350.66650464869366,1944,Moderado,8,Avanzado,Básico,Comercial,Michigan,9,269.05252934218345
61.60602357030585,2009,Superior,6,Básico,Avanzado,Comercial,Maryland,10,21.741730789624214
293.0718006985033,1986,Superior,12,Básico,Moderado,Comercial,Michigan,3,264.71058623235325
119.21143412757732,1927,Superior,18,Moderado,Avanzado,Residencial,Oklahoma,6,286.0439157592232
280.04906153599825,1958,Superior,14,Avanzado,Básico,Comercial,Iowa,5,252.3364493216964
397.0636517178273,1964,Moderado,19,Moderado,Avanzado,Comercial,Utah,1,467.26387516816567
235.87412722927732,1952,Superior,18,Avanzado,Moderado,Industrial,Oklahoma,10,330.2290562362847
318.5891999086548,1902,Básico,17,Avanzado,Moderado,Residencial,Georgia,8,284.7373098213582
295.8975180766387,1966,Moderado,17,Básico,Moderado,Industrial,Iowa,2,327.4605854683115
309.92263689110854,2018,Superior,17,Avanzado,Básico,Comercial,Michigan,2,341.885667768628
265.152710529796,1920,Avanzado,6,Básico,Moderado,Residencial,Georgia,8,101.18689932469324
125.16438418630038,1956,Moderado,5,Moderado,Moderado,Residencial,Minnesota,5,92.75229744112542
158.72642128083143,1983,Avanzado,9,Avanzado,Básico,Residencial,Oklahoma,10,75.823002321427
452.3222059776273,1930,Básico,6,Avanzado,Básico,Industrial,Pennsylvania,2,311.3031054830448
382.1929193118633,1928,Básico,11,Básico,Moderado,Industrial,Minnesota,5,358.258356162128
492.2896273504414,1996,Básico,16,Moderado,Avanzado,Industrial,Michigan,8,453.0638624151442
74.35853430997537,1927,Avanzado,18,Avanzado,Básico,Residencial,Michigan,8,207.75888801210792
192.45744703414107,1947,Básico,15,Básico,Avanzado,Comercial,Georgia,3,327.08616758041615
481.6794607387392,1995,Moderado,10,Moderado,Básico,Residencial,Minnesota,8,184.51965686001373
247.72046490800204,1962,Superior,14,Básico,Básico,Comercial,Utah,4,131.00496394439594
321.9518508497779,2000,Superior,16,Moderado,Moderado,Residencial,Utah,4,235.09399354307075
306.38364766845723,2000,Básico,19,Moderado,Avanzado,Residencial,Minnesota,5,364.455047592502
113.31023144096558,1974,Superior,4,Básico,Avanzado,Residencial,Oklahoma,2,76.59938580299155
378.9969343377099,2005,Superior,5,Avanzado,Moderado,Comercial,Oklahoma,6,274.55040873679843
76.24066931460852,1944,Moderado,19,Básico,Moderado,Industrial,Oklahoma,6,343.44894809844686
292.08330117135813,1934,Moderado,10,Avanzado,Básico,Industrial,Iowa,3,392.83964133613387
298.6870028981595,2017,Básico,13,Moderado,Moderado,Industrial,Maine,7,406.6575499012005
140.83180268110533,1962,Moderado,13,Básico,Moderado,Comercial,Pennsylvania,9,250.88857962967276
387.6909014908081,2007,Avanzado,14,Moderado,Avanzado,Industrial,Michigan,6,332.1487684104536
453.279567312614,1928,Moderado,12,Básico,Moderado,Residencial,Michigan,2,311.6573097856449
490.58059980088296,1976,Básico,14,Básico,Moderado,Comercial,Pennsylvania,1,284.5793165272744
62.067621262834,1962,Básico,15,Básico,Básico,Residencial,Minnesota,4,218.2207773348716
189.37620806670847,1959,Moderado,7,Moderado,Moderado,Residencial,Pennsylvania,5,168.61234291189896
466.1707160419308,1974,Avanzado,15,Moderado,Moderado,Residencial,Maryland,1,308.37935127542937
72.72743316358456,1908,Superior,18,Avanzado,Básico,Residencial,Pennsylvania,7,242.8080088997147
172.41133711278286,1902,Superior,6,Moderado,Moderado,Comercial,Minnesota,2,241.6750832522549
290.0248494502141,1961,Avanzado,9,Básico,Básico,Residencial,Iowa,2,185.7312014527972
383.0887127185594,1930,Avanzado,4,Avanzado,Avanzado,Comercial,Pennsylvania,4,264.0114734600052
152.6253892508709,2014,Básico,6,Avanzado,Avanzado,Industrial,Iowa,7,351.41790705121645
185.15488451613777,2005,Básico,19,Básico,Básico,Residencial,Vermont,4,270.4790854799218
137.5422931530026,1975,Avanzado,7,Básico,Básico,Industrial,Pennsylvania,3,282.8307296684514
249.37792444791276,1917,Superior,16,Básico,Básico,Comercial,Pennsylvania,10,164.27607855634398
276.955722349862,1921,Moderado,8,Moderado,Básico,Industrial,Minnesota,2,235.6258518568672
454.65213681531327,1938,Superior,12,Básico,Avanzado,Industrial,Michigan,5,273.4541709413131
396.8394711970368,1980,Básico,6,Básico,Avanzado,Residencial,Iowa,5,185.23522434751467
371.90527277178273,1956,Moderado,8,Avanzado,Moderado,Comercial,Minnesota,4,301.72647890324595
307.7013911707851,1982,Superior,15,Avanzado,Básico,Industrial,Iowa,9,277.9574106755327
197.8610911558524,1944,Avanzado,5,Básico,Básico,Industrial,Minnesota,4,133.21211904316263
81.53462313874411,1937,Básico,11,Básico,Moderado,Industrial,Vermont,3,283.8087079905372
166.4634222532322,2007,Superior,11,Avanzado,Avanzado,Industrial,Maryland,6,316.31949730758697
137.60926656087088,1988,Superior,16,Básico,Básico,Comercial,Vermont,5,292.83554261080894
152.55377545085173,2018,Básico,17,Básico,Básico,Industrial,Pennsylvania,10,265.2472502303847
152.04869653085598,1944,Avanzado,5,Moderado,Básico,Comercial,Maine,8,92.82082750920344
243.74600669567505,2008,Superior,7,Moderado,Moderado,Comercial,Minnesota,9,85.16263618199031
221.3216958505633,1973,Básico,4,Moderado,Moderado,Residencial,Michigan,9,102.04452163609864
201.67104319020493,2003,Avanzado,11,Avanzado,Moderado,Residencial,Utah,10,119.99289545844502
446.5569071697854,2001,Avanzado,13,Avanzado,Moderado,Comercial,Minnesota,1,339.2095822837189
141.23183655882417,1947,Básico,10,Moderado,Moderado,Comercial,Georgia,5,231.4056646843609
123.64415248717972,2012,Básico,1,Básico,Moderado,Industrial,Minnesota,5,256.05772286343387
84.20130258647316,1985,Superior,0,Básico,Básico,Industrial,Utah,9,72.64807878077677
466.1870699641587,1983,Básico,6,Avanzado,Básico,Residencial,Oklahoma,7,222.0716783216614
137.45583704367007,1962,Avanzado,16,Avanzado,Moderado,Comercial,Oklahoma,4,310.71466951231747
307.5205932738684,1964,Superior,11,Avanzado,Moderado,Comercial,Iowa,5,244.15977468794168
218.173018701521,1946,Avanzado,14,Avanzado,Moderado,Industrial,Maryland,1,380.7417707905117
299.8848878303068,1976,Avanzado,2,Avanzado,Básico,Comercial,Vermont,3,196.75069394388404
339.1548524241706,1927,Moderado,4,Moderado,Avanzado,Residencial,Michigan,6,176.94231775532833
428.03466339958175,1999,Básico,7,Moderado,Moderado,Comercial,Maryland,5,346.36195673708454
278.26836483000795,1949,Superior,6,Moderado,Avanzado,Industrial,Maryland,2,295.56055814326527
197.25832019272363,1972,Avanzado,10,Básico,Avanzado,Industrial,Minnesota,2,352.9235180588656
131.48596566808465,1976,Moderado,18,Avanzado,Básico,Industrial,Maine,1,398.9653212554781
323.06765964746944,1912,Superior,1,Básico,Avanzado,Residencial,Maryland,10,11.417050502754115
109.40197475656969,2012,Moderado,2,Avanzado,Moderado,Residencial,Maryland,5,167.55798975481324
435.1132185379831,1922,Moderado,9,Moderado,Avanzado,Residencial,Maryland,4,208.8277419651899
62.50526959097503,1997,Básico,15,Moderado,Moderado,Residencial,Pennsylvania,5,296.22561773206473
430.3849290478572,1976,Avanzado,6,Avanzado,Básico,Residencial,Maine,2,65.68479958229145
148.66097984022457,1962,Avanzado,13,Avanzado,Moderado,Comercial,Pennsylvania,2,361.1382560667004
269.5360298161854,1906,Avanzado,18,Básico,Básico,Residencial,Maine,3,241.362085254499
378.7343162927352,2007,Superior,6,Avanzado,Básico,Industrial,Iowa,3,290.00779897809804
402.8750775028807,1985,Superior,8,Básico,Básico,Industrial,Oklahoma,9,108.9044947355004
230.80090518168217,1912,Moderado,12,Avanzado,Básico,Comercial,Iowa,2,270.59653747777594
274.7546414895656,1985,Avanzado,3,Avanzado,Avanzado,Comercial,Vermont,2,256.4264097381161
63.30769615773635,1945,Moderado,2,Moderado,Avanzado,Comercial,Utah,4,199.56378343376872
204.81172664582647,1912,Superior,16,Básico,Básico,Residencial,Utah,7,90.91210865016048
167.71048153432503,2007,Básico,11,Moderado,Básico,Industrial,Vermont,2,417.05100595499135
225.5310833496498,1945,Superior,6,Avanzado,Moderado,Comercial,Utah,2,303.4080126339276
185.40201664383375,1946,Básico,10,Avanzado,Moderado,Residencial,Michigan,8,264.53036835014865
121.8829116425453,1980,Avanzado,16,Básico,Moderado,Comercial,Maine,5,221.7565277447605
473.7786432790252,1929,Moderado,5,Avanzado,Avanzado,Comercial,Minnesota,1,357.9077267148813
243.17547545831985,2013,Básico,14,Básico,Básico,Residencial,Georgia,8,207.92128796931885
337.01122041949327,1929,Avanzado,3,Moderado,Básico,Comercial,Minnesota,3,155.86116531030035
467.0425112887013,1901,Superior,11,Moderado,Avanzado,Comercial,Pennsylvania,4,259.4635461734964
307.61321668260496,1959,Básico,12,Moderado,Moderado,Residencial,Minnesota,6,299.1785850272755
107.14962427246482,1998,Superior,16,Moderado,Básico,Industrial,Michigan,2,286.1993103718205
404.86161058590574,1928,Básico,6,Avanzado,Básico,Comercial,Utah,8,224.5397842619801
398.59883238828337,1954,Superior,8,Moderado,Moderado,Industrial,Maryland,4,235.6003256481642
232.0743832242393,2005,Superior,7,Básico,Básico,Residencial,Utah,3,85.90023598231458
292.72713111568174,1937,Moderado,16,Básico,Avanzado,Industrial,Michigan,2,362.6280118052288
241.19870210123497,1918,Básico,3,Moderado,Avanzado,Industrial,Iowa,9,231.5813689222241
150.91000424142277,1992,Moderado,11,Avanzado,Avanzado,Industrial,Maine,9,265.8498118576939
393.3147698634557,1946,Moderado,2,Básico,Avanzado,Residencial,Michigan,2,189.07990779713583
384.9957618348466,1980,Básico,6,Moderado,Básico,Residencial,Vermont,4,142.60796523610324
341.1751513613268,2012,Superior,6,Avanzado,Básico,Residencial,Michigan,1,149.39679642565787
255.0382207492357,2000,Avanzado,0,Avanzado,Moderado,Residencial,Georgia,8,70.26164989352252
259.1627147053971,1909,Avanzado,2,Básico,Básico,Comercial,Utah,6,148.4333760563225
